Actual,Predicted,Error,Absolute_Error,Percentage_Error
12.16,11.284708685511651,0.875291314488349,0.875291314488349,7.198119362568659
12.3,11.279791524729935,1.0202084752700653,1.0202084752700653,8.294377847724107
12.33,11.97612414504782,0.35387585495218055,0.35387585495218055,2.8700393751190636
12.29,11.970930233626872,0.31906976637312745,0.31906976637312745,2.5961738516934703
12.2,11.96573840115612,0.23426159884387943,0.23426159884387943,1.9201770397039297
12.49,11.96054864680343,0.5294513531965706,0.5294513531965706,4.23900202719432
12.85,12.74237481644574,0.10762518355426032,0.10762518355426032,0.8375500665701193
12.87,12.736874200336317,0.13312579966368254,0.13312579966368254,1.0343884977753113
12.73,12.731375785940791,-0.001375785940791019,0.001375785940791019,-0.01080743079961523
12.95,12.725879572377886,0.22412042762211293,0.22412042762211293,1.7306596727576289
13.05,13.500672809192643,-0.45067280919264263,0.45067280919264263,-3.4534314880662267
12.93,13.494868671587822,-0.5648686715878224,0.5648686715878224,-4.368667220323452
12.77,13.489066857186465,-0.7190668571864656,0.7190668571864656,-5.630907260661438
13.0,13.483267365058676,-0.4832673650586763,0.4832673650586763,-3.717441269682125
17.14,14.360699030528638,2.779300969471363,2.779300969471363,16.215291537172476
16.84,14.35455065299798,2.485449347002019,2.485449347002019,14.759200397874222
17.02,14.348404736458596,2.6715952635414038,2.6715952635414038,15.696799433263243
17.11,14.342261279925433,2.7677387200745667,2.7677387200745667,16.176146815164035
14.34,15.271732892069888,-0.9317328920698884,0.9317328920698884,-6.497439972593363
14.66,15.265219857949525,-0.6052198579495247,0.6052198579495247,-4.128375565822133
14.6,15.258709430780355,-0.6587094307803554,0.6587094307803554,-4.511708430002434
14.6,15.252201609518899,-0.6522016095188992,0.6522016095188992,-4.467134311773282
28.67,28.242356159243553,0.4276438407564491,0.4276438407564491,1.491607397127482
28.56,28.23065141552091,0.32934858447908866,0.32934858447908866,1.153181318204092
28.17,28.218951356818344,-0.04895135681834262,0.04895135681834262,-0.17377123471190137
28.63,28.207255981260595,0.4227440187394045,0.4227440187394045,1.47657708256865
31.63,30.075173705537214,1.554826294462785,1.554826294462785,4.915669599945574
32.4,30.062735345838046,2.3372646541619524,2.3372646541619524,7.21377979679615
32.68,30.050301964801058,2.629698035198942,2.629698035198942,8.046811613215857
32.29,30.03787356043345,2.252126439566549,2.252126439566549,6.974687022504023
28.4,29.18534352652137,-0.7853435265213697,0.7853435265213697,-2.765294107469612
29.4,29.17326133628219,0.22673866371780704,0.22673866371780704,0.7712199446183913
29.43,29.161183982142386,0.26881601785761333,0.26881601785761333,0.9134081476643334
29.07,29.14911146216623,-0.07911146216622811,0.07911146216622811,-0.2721412527218029
24.7,30.75002784231659,-6.050027842316592,6.050027842316592,-24.494039847435594
25.48,30.73731936092551,-5.257319360925511,5.257319360925511,-20.633121510696668
25.37,30.72461596631735,-5.3546159663173505,5.3546159663173505,-21.106093678822823
25.17,30.711917656456038,-5.541917656456036,5.541917656456036,-22.017948575510673
39.04,32.51834232272418,6.521657677275819,6.521657677275819,16.7050657717106
38.35,32.504926043791016,5.845073956208985,5.845073956208985,15.241392323882621
39.81,32.491515134948614,7.3184848650513885,7.3184848650513885,18.383533948885677
39.83,32.47810959404751,7.3518904059524885,7.3518904059524885,18.45817325119882
35.99,37.29784400336062,-1.3078440033606213,1.3078440033606213,-3.6339094286207874
36.59,37.2825146486825,-0.6925146486824971,0.6925146486824971,-1.892633639471159
35.64,37.267191429835805,-1.6271914298358041,1.6271914298358041,-4.565632519180146
36.52,37.251874344364566,-0.731874344364563,0.731874344364563,-2.0040370875261853
11.8,11.474471290491383,0.32552870950861745,0.32552870950861745,2.7587178771916734
12.03,11.469478174042916,0.5605218259570837,0.5605218259570837,4.659366799310754
11.98,11.46448705617309,0.515512943826911,0.515512943826911,4.303113053647004
11.69,11.459497936081938,0.2305020639180615,0.2305020639180615,1.9717883996412449
12.41,12.166020911509083,0.2439790884909172,0.2439790884909172,1.9659878202330154
12.28,12.160750990720999,0.11924900927900062,0.11924900927900062,0.971083137451145
12.1,12.155483179307137,-0.055483179307136865,0.055483179307136865,-0.4585386719598088
12.19,12.150217476423183,0.03978252357681633,0.03978252357681633,0.32635376190989607
12.34,12.943485141221544,-0.6034851412215438,0.6034851412215438,-4.890479264356109
12.46,12.937904027330115,-0.47790402733011383,0.47790402733011383,-3.8355058373203352
12.31,12.93232514737317,-0.6223251473731697,0.6223251473731697,-5.055443926670752
12.12,12.926748500456537,-0.8067485004565373,0.8067485004565373,-6.656340762842718
12.97,13.712880310230565,-0.7428803102305643,0.7428803102305643,-5.727681651739124
13.01,13.706991233012733,-0.6969912330127332,0.6969912330127332,-5.357349984725083
12.74,13.701104512996872,-0.9611045129968723,0.9611045129968723,-7.5439914677933455
12.84,13.695220149239473,-0.8552201492394733,0.8552201492394733,-6.66059306261272
16.83,14.58549243138364,2.244507568616358,2.244507568616358,13.336349189639682
16.93,14.579254076522389,2.3507459234776107,2.3507459234776107,13.885091101462557
16.66,14.573018218667345,2.086981781332655,2.086981781332655,12.526901448575362
16.86,14.56678485681904,2.2932151431809586,2.2932151431809586,13.601513304750645
13.91,15.509858654923711,-1.599858654923711,1.599858654923711,-11.501500035396916
14.34,15.503250306971154,-1.163250306971154,1.163250306971154,-8.111926826856026
13.95,15.496644604120748,-1.5466446041207487,1.5466446041207487,-11.087058094055546
13.99,15.490041545313748,-1.5000415453137474,1.5000415453137474,-10.722241210248374
28.7,28.67029818694588,0.029701813054117565,0.029701813054117565,0.10349063781922496
28.55,28.658422152246033,-0.1084221522460318,0.1084221522460318,-0.3797623546270816
28.15,28.646550871128344,-0.4965508711283455,0.4965508711283455,-1.763946256228581
28.62,28.634684341690118,-0.014684341690117009,0.014684341690117009,-0.051307972362393456
32.67,30.52993777360107,2.140062226398932,2.140062226398932,6.550542474438115
31.69,30.51731738695298,1.172682613047023,1.172682613047023,3.7004815810887437
32.07,30.50470205182641,1.5652979481735905,1.5652979481735905,4.880879164869318
33.28,30.4920917661994,2.7879082338006,2.7879082338006,8.377128106371995
29.47,29.627085534083495,-0.15708553408349601,0.15708553408349601,-0.5330354057804412
28.42,29.614826529193614,-1.1948265291936124,1.1948265291936124,-4.204174979569361
29.08,29.602572431176135,-0.5225724311761368,0.5225724311761368,-1.7970166133979948
29.88,29.590323238067008,0.2896767619329914,0.2896767619329914,0.9694670747422739
25.66,31.214667942466367,-5.5546679424663665,5.5546679424663665,-21.647186057935958
24.96,31.20177348107881,-6.241773481078809,6.241773481078809,-25.007105292783688
25.43,31.188884180915785,-5.758884180915786,5.758884180915786,-22.646025092079377
26.0,31.176000039911425,-5.176000039911425,5.176000039911425,-19.90769246119779
40.0,33.0088605046619,6.991139495338103,6.991139495338103,17.47784873834526
38.84,32.9952478875958,5.844752112404201,5.844752112404201,15.048280412987127
38.33,32.9816407192081,5.348359280791897,5.348359280791897,13.953454945974164
40.12,32.96803899731787,7.151961002682128,7.151961002682128,17.826423236994337
36.95,37.85830694725528,-0.9083069472552765,0.9083069472552765,-2.458205540609679
36.45,37.842753257879615,-1.3927532578796118,1.3927532578796118,-3.8209965922623095
36.81,37.82720579412911,-1.0172057941291044,1.0172057941291044,-2.763395257074448
36.26,37.81166455351185,-1.5516645535118485,1.5516645535118485,-4.279273451494343
12.32,11.657026708033547,0.6629732919664537,0.6629732919664537,5.381276720506929
12.3,11.651960520716035,0.6480394792839661,0.6480394792839661,5.268613652715171
12.18,11.646896361225004,0.5331036387749961,0.5331036387749961,4.376877165640362
12.43,11.641834228748781,0.7881657712512187,0.7881657712512187,6.340834845142548
12.36,12.35869668821326,0.0013033117867387034,0.0013033117867387034,0.010544593743840643
12.49,12.353349645712562,0.136650354287438,0.136650354287438,1.0940780967769255
12.17,12.348004743455345,-0.1780047434553449,0.1780047434553449,-1.4626519593701306
12.28,12.342661980584943,-0.06266198058494332,0.06266198058494332,-0.5102767148611019
12.91,13.147538579052526,-0.23753857905252573,0.23753857905252573,-1.8399580097019808
12.95,13.141875789348706,-0.19187578934870686,0.19187578934870686,-1.4816663270170414
12.67,13.136215266271485,-0.4662152662714849,0.4662152662714849,-3.679678502537371
12.86,13.130557008913604,-0.27055700891360424,0.27055700891360424,-2.1038647660466894
12.95,13.928193323963608,-0.9781933239636089,0.9781933239636089,-7.5536164012633895
13.0,13.922218064099201,-0.9222180640992015,0.9222180640992015,-7.093985108455396
12.86,13.916245195932817,-1.0562451959328172,1.0562451959328172,-8.213415209430927
12.92,13.910274718507136,-0.9902747185071359,0.9902747185071359,-7.6646650039252
16.99,14.81357553103214,2.176424468967859,2.176424468967859,12.810032189334075
16.69,14.80724588208315,1.8827541179168517,1.8827541179168517,11.280731683144706
16.56,14.800918766682358,1.7590812333176409,1.7590812333176409,10.622471215686238
16.62,14.794594183815672,1.825405816184329,1.825405816184329,10.983187823010402
14.33,15.751469226636607,-1.4214692266366065,1.4214692266366065,-9.919534030960268
14.61,15.744764169998634,-1.1347641699986344,1.1347641699986344,-7.767037440100168
14.61,15.738061797172087,-1.1280617971720872,1.1280617971720872,-7.72116219830313
14.65,15.731362107082727,-1.081362107082727,1.081362107082727,-7.381311311144895
28.69,29.104502855663753,-0.414502855663752,0.414502855663752,-1.4447642232964515
28.58,29.092453023259544,-0.5124530232595461,0.5124530232595461,-1.7930476671082791
28.15,29.080408014002945,-0.9304080140029463,0.9304080140029463,-3.3051794458363988
28.61,29.06836782596341,-0.4583678259634105,0.4583678259634105,-1.6021245227662024
33.13,30.99135700502979,2.138642994970212,2.138642994970212,6.45530635366801
32.31,30.978551927591973,1.3314480724080298,1.3314480724080298,4.12085444880232
31.53,30.96575197560126,0.56424802439874,0.56424802439874,1.7895592273984775
32.46,30.95295714700611,1.5070428529938908,1.5070428529938908,4.6427691096546235
29.71,30.075292135996637,-0.36529213599663635,0.36529213599663635,-1.2295258700660934
29.09,30.06285372889369,-0.9728537288936892,0.9728537288936892,-3.344289202109622
28.31,30.050420300471895,-1.7404203004718966,1.7404203004718966,-6.147722714489214
29.39,30.03799184873845,-0.6479918487384495,0.6479918487384495,-2.2048038405527373
25.7,31.68610773500506,-5.98610773500506,5.98610773500506,-23.29224799612864
25.17,31.67302457193005,-6.503024571930048,6.503024571930048,-25.83641069499423
24.6,31.65994664561059,-7.059946645610587,7.059946645610587,-28.698970104108078
25.49,31.64687395395058,-6.15687395395058,6.15687395395058,-24.154075927620948
39.89,33.50655708714505,6.383442912854953,6.383442912854953,16.002614471935203
39.83,33.49274525867075,6.337254741329247,6.337254741329247,15.910757573008402
39.01,33.47893895861256,5.531061041387439,5.531061041387439,14.178572267078799
38.65,33.46513818475763,5.184861815242371,5.184861815242371,13.414907672037183
35.69,38.4269718857962,-2.7369718857962013,2.7369718857962013,-7.668736020723456
36.64,38.41119057873701,-1.7711905787370128,1.7711905787370128,-4.834035422317175
36.06,38.395415588410785,-2.3354155884107826,2.3354155884107826,-6.476471404356024
36.7,38.379646912289125,-1.6796469122891224,1.6796469122891224,-4.576694583894066
12.12,11.842253700161754,0.2777462998382454,0.2777462998382454,2.2916361372792524
11.67,11.83711337263264,-0.16711337263263992,0.16711337263263992,-1.4319911965093395
11.64,11.83197510260587,-0.1919751026058698,0.1919751026058698,-1.6492706409438986
12.02,11.826838889257896,0.1931611107421034,0.1931611107421034,1.6069975935283147
12.27,12.554192144088397,-0.2841921440883972,0.2841921440883972,-2.3161543935484694
12.19,12.548766851251182,-0.3587668512511826,0.3587668512511826,-2.943124292462531
12.25,12.54334372997846,-0.29334372997846003,0.29334372997846003,-2.3946426937017145
12.27,12.537922779401026,-0.26792277940102593,0.26792277940102593,-2.18355973431969
12.47,13.354578200399963,-0.8845782003999627,0.8845782003999627,-7.093650364073478
12.12,13.348832539613694,-1.2288325396136948,1.2288325396136948,-10.138882340046987
12.18,13.343089178624563,-1.1630891786245634,1.1630891786245634,-9.549172238296908
12.47,13.337348116512038,-0.8673481165120371,0.8673481165120371,-6.955478079487065
12.93,14.146657297461516,-1.2166572974615164,1.2166572974615164,-9.409569199238332
12.82,14.140594593726016,-1.3205945937260157,1.3205945937260157,-10.301049873057845
12.78,14.134534316689416,-1.354534316689417,1.354534316689417,-10.598860067992309
13.02,14.128476465380388,-1.108476465380388,1.108476465380388,-8.51364412734553
16.73,15.044996471982367,1.6850035280176332,1.6850035280176332,10.071748523715678
16.86,15.038574192918652,1.8214258070813472,1.8214258070813472,10.803237289924954
16.76,15.032154484479893,1.7278455155201087,1.7278455155201087,10.309340784726185
16.92,15.025737345637156,1.894262654362846,1.894262654362846,11.195405758645661
13.68,15.996615605020143,-2.316615605020143,2.316615605020143,-16.93432459810046
13.99,15.989812424430806,-1.9998124244308055,1.9998124244308055,-14.294584877990033
14.16,15.983011966928656,-1.8230119669286555,1.8230119669286555,-12.874378297518755
13.86,15.976214231423727,-2.1162142314237276,2.1162142314237276,-15.268500948223144
32.26,31.821810354973923,0.4381896450260747,0.4381896450260747,1.35830640119676
32.26,31.80867287464826,0.4513271253517388,0.4513271253517388,1.3990301467815836
32.49,31.795540652819536,0.6944593471804659,0.6944593471804659,2.1374556699922
32.53,31.782413687382952,0.7475863126170488,0.7475863126170488,2.29814421339394
36.47,33.87897666510737,2.5910233348926255,2.5910233348926255,7.10453341072834
37.24,33.865015769448014,3.3749842305519877,3.3749842305519877,9.06279331512349
36.66,33.8510604618714,2.808939538128598,2.808939538128598,7.662137310770863
35.96,33.8371107401408,2.1228892598591997,2.1228892598591997,5.9034740263047825
31.89,32.88022549660556,-0.9902254966055608,0.9902254966055608,-3.105128556304675
32.39,32.86666436785987,-0.4766643678598683,0.4766643678598683,-1.4716405305954563
32.09,32.8531086671835,-0.763108667183495,0.763108667183495,-2.378026385738532
31.29,32.83955839240378,-1.5495583924037817,1.5495583924037817,-4.952247978279903
29.22,34.63643732846916,-5.416437328469158,5.416437328469158,-18.536746504001226
29.91,34.622173246469536,-4.712173246469536,4.712173246469536,-15.75450767793225
29.53,34.60791487390807,-5.077914873908071,5.077914873908071,-17.195783521530885
28.65,34.59366220849948,-5.943662208499482,5.943662208499482,-20.745766870853345
41.4,36.621204978785386,4.778795021214613,4.778795021214613,11.542983143030467
42.62,36.60614646023046,6.013853539769535,6.013853539769535,14.110402486554518
42.5,36.59109396910027,5.908906030899729,5.908906030899729,13.903308307999362
41.67,36.57604750298222,5.093952497017781,5.093952497017781,12.224508032200099
40.78,41.9857486871945,-1.2057486871945002,1.2057486871945002,-2.9567157606535073
39.97,41.968542920006335,-1.9985429200063365,1.9985429200063365,-5.000107380551254
40.71,41.95134403971518,-1.2413440397151803,1.2413440397151803,-3.049236157492459
40.43,41.93415204356446,-1.50415204356446,1.50415204356446,-3.7203859598428397
14.52,13.001427543848996,1.518572456151004,1.518572456151004,10.45848799002069
14.61,12.995823237538675,1.6141767624613248,1.6141767624613248,11.048437799187713
14.5,12.990221174445992,1.509778825554008,1.509778825554008,10.412267762441434
14.55,12.984621353673063,1.5653786463269377,1.5653786463269377,10.758616125958333
14.51,13.777627327084389,0.732372672915611,0.732372672915611,5.047365078674094
14.6,13.771712333786644,0.828287666213356,0.828287666213356,5.6732031932421645
14.5,13.765799708064215,0.7342002919357853,0.7342002919357853,5.063450289212312
14.58,13.759889448969442,0.8201105510305577,0.8201105510305577,5.624900898700671
14.51,14.650258224760261,-0.14025822476026129,0.14025822476026129,-0.966631459409106
14.7,14.643993946303477,0.056006053696522784,0.056006053696522784,0.3809935625613795
14.42,14.637732175229255,-0.21773217522925492,0.21773217522925492,-1.5099318670544724
14.42,14.631472910533976,-0.21147291053397588,0.21147291053397588,-1.4665250383770865
15.23,15.51383235632916,-0.28383235632916026,0.28383235632916026,-1.8636398971054513
15.23,15.507222417835939,-0.2772224178359384,0.2772224178359384,-1.8202391190803568
15.23,15.50061512508151,-0.270615125081509,0.270615125081509,-1.7768557129449045
15.23,15.494010477006873,-0.2640104770068721,0.2640104770068721,-1.7334896717457127
19.52,16.493257864929447,3.0267421350705526,3.0267421350705526,15.505851101795864
19.36,16.48625589494221,2.8737441050577885,2.8737441050577885,14.84371955091833
19.48,16.479256727610952,3.000743272389048,3.000743272389048,15.404226244296963
19.42,16.47226036181386,2.9477396381861425,2.9477396381861425,15.17888588149404
15.09,17.530772513966554,-2.4407725139665537,2.4407725139665537,-16.17476815087179
17.17,17.523355261332142,-0.35335526133214046,0.35335526133214046,-2.057980555225046
17.14,17.515940977577554,-0.37594097757755307,0.37594097757755307,-2.193354594968221
17.14,17.508529661514448,-0.3685296615144473,0.3685296615144473,-2.150114711286157
32.82,32.30213526448806,0.5178647355119423,0.5178647355119423,1.577893770603115
32.71,32.288805526057786,0.4211944739422151,0.4211944739422151,1.2876627145894683
32.24,32.27548112307899,-0.035481123078987764,0.035481123078987764,-0.1100531112871829
32.72,32.262162053416056,0.4578379465839433,0.4578379465839433,1.3992602279460369
35.84,34.38940680681571,1.4505931931842966,1.4505931931842966,4.04741404348297
36.57,34.3752416029274,2.1947583970725972,2.1947583970725972,6.001526926640955
36.06,34.36108206889964,1.698917931100361,1.698917931100361,4.711364201609431
35.69,34.34692820246296,1.3430717975370356,1.3430717975370356,3.7631599818913863
32.48,33.376039593085146,-0.896039593085149,0.896039593085149,-2.758742589547873
32.74,33.36228000642786,-0.6222800064278573,0.6222800064278573,-1.9006719805371326
32.13,33.34852592727601,-1.218525927276005,1.218525927276005,-3.7924865461438055
31.64,33.334777353425125,-1.694777353425124,1.694777353425124,-5.356439170117333
28.95,35.15795239269258,-6.2079523926925795,6.2079523926925795,-21.44370429254777
29.49,35.14347956553778,-5.653479565537783,5.653479565537783,-19.170836098805637
28.64,35.12901253137489,-6.48901253137489,6.48901253137489,-22.657166659828526
28.01,35.11455128788518,-7.104551287885176,7.104551287885176,-25.36433876431694
41.64,37.17176576997311,4.468234230026887,4.468234230026887,10.730629755107799
43.1,37.156486880223426,5.943513119776576,5.943513119776576,13.790053642173028
42.74,37.14121410610573,5.598785893894274,5.598785893894274,13.099639433538309
41.92,37.125947445172145,4.794052554827857,4.794052554827857,11.436194071631338
40.78,42.61481593318952,-1.8348159331895175,1.8348159331895175,-4.4993034163548735
40.15,42.597358371280755,-2.4473583712807567,2.4473583712807567,-6.095537661969506
40.57,42.57990779705408,-2.009907797054076,2.009907797054076,-4.9541725340253295
40.42,42.56246420771254,-2.1424642077125355,2.1424642077125355,-5.300505214528786
14.54,13.206328929401266,1.333671070598733,1.333671070598733,9.172428270967902
14.45,13.20064260787325,1.2493573921267487,1.2493573921267487,8.64607191783217
14.18,13.194958562390841,0.9850414376091585,0.9850414376091585,6.946695610783911
14.5,13.18927679204301,1.3107232079569897,1.3107232079569897,9.039470399703378
14.7,13.993887869447793,0.7061121305522065,0.7061121305522065,4.803483881307527
14.66,13.987886314239239,0.6721136857607615,0.6721136857607615,4.5846772562125615
14.4,13.98188716125386,0.4181128387461399,0.4181128387461399,2.9035613801815274
14.71,13.975890409530125,0.7341095904698758,0.7341095904698758,4.990547861793853
14.75,14.879289127820783,-0.12928912782078328,0.12928912782078328,-0.8765364598019205
14.71,14.872933175902041,-0.16293317590204026,0.16293317590204026,-1.107635458205576
14.33,14.866579768059704,-0.5365797680597044,0.5365797680597044,-3.744450579621106
14.62,14.860228903275464,-0.2402289032754652,0.2402289032754652,-1.6431525531837565
15.34,15.755501080464098,-0.4155010804640984,0.4155010804640984,-2.7086119978102894
15.29,15.74879441000898,-0.4587944100089807,0.4587944100089807,-3.0006174624524573
15.09,15.742090424011245,-0.6520904240112451,0.6520904240112451,-4.321341444739861
15.3,15.735389121396395,-0.4353891213963941,0.4353891213963941,-2.8456805320025755
19.2,16.749259816382022,2.4507401836179774,2.4507401836179774,12.764271789676968
18.88,16.742155377318152,2.137844622681847,2.137844622681847,11.323329569289443
18.9,16.735053781925227,2.164946218074771,2.164946218074771,11.454741894575509
19.12,16.72795502906502,2.3920449709349825,2.3920449709349825,12.51069545468087
16.76,17.801957787866264,-1.041957787866263,1.041957787866263,-6.216931908509921
17.23,17.794431988775642,-0.5644319887756417,0.5644319887756417,-3.275867607519685
17.26,17.786909202012385,-0.5269092020123836,0.5269092020123836,-3.0527763731887805
17.15,17.77938942637076,-0.6293894263707607,0.6293894263707607,-3.669909191666243
32.82,32.78948940292664,0.030510597073359236,0.030510597073359236,0.0929634280114541
32.69,32.77596459282494,-0.08596459282494351,0.08596459282494351,-0.2629690817526568
32.23,32.76244519625541,-0.5324451962554164,0.5324451962554164,-1.6520173634980346
32.75,32.74893121105122,0.0010687889487783764,0.0010687889487783764,0.0032634777061935154
34.24,34.907306747081094,-0.667306747081092,0.667306747081092,-1.9489098921760866
34.95,34.892934245051634,0.05706575494836841,0.05706575494836841,0.16327826880792104
35.05,34.878567495857276,0.1714325041427216,0.1714325041427216,0.4891084283672514
34.29,34.864206497195354,-0.5742064971953553,0.5742064971953553,-1.6745596301993448
31.28,33.87910959222372,-2.5991095922237193,2.5991095922237193,-8.309173888183246
32.12,33.86514864335805,-1.7451486433580499,1.7451486433580499,-5.433214954414851
32.05,33.85119328259642,-1.8011932825964223,1.8011932825964223,-5.619947839614422
31.84,33.8372435077021,-1.9972435077020982,1.9972435077020982,-6.272749710119656
28.67,35.68709947578773,-7.017099475787731,7.017099475787731,-24.47540800763073
29.67,35.67241484863413,-6.002414848634132,6.002414848634132,-20.23058594079586
29.47,35.65773609924896,-6.1877360992489585,6.1877360992489585,-20.996729213603523
28.91,35.64306322527952,-6.733063225279519,6.733063225279519,-23.28973789442933
41.26,37.7303836445255,3.529616355474495,3.529616355474495,8.554571874635228
41.3,37.71488115859824,3.5851188414017585,3.5851188414017585,8.680675160779076
42.49,37.699384877801094,4.790615122198908,4.790615122198908,11.274688449514962
42.08,37.683894799650346,4.396105200349652,4.396105200349652,10.447018061667423
39.32,43.25308915121177,-3.9330891512117674,3.9330891512117674,-10.00276996747652
39.84,43.23537610973763,-3.395376109737626,3.395376109737626,-8.522530395927774
38.89,43.21767015820556,-4.327670158205557,4.327670158205557,-11.127976750335707
39.68,43.199971293777686,-3.5199712937776866,3.5199712937776866,-8.870895397625219
13.97,13.41422890760916,0.5557710923908399,0.5557710923908399,3.978318485260128
14.22,13.408459370626426,0.8115406293735745,0.8115406293735745,5.707036774779005
14.1,13.40269214299768,0.6973078570023201,0.6973078570023201,4.945445794342696
13.78,13.39692722379856,0.3830727762014394,0.3830727762014394,2.779918550083015
14.07,14.213313238014223,-0.14331323801422258,0.14331323801422258,-1.0185731202148016
14.03,14.20722385412007,-0.17722385412007036,0.17722385412007036,-1.2631778625806869
13.94,14.201136907603995,-0.261136907603996,0.261136907603996,-1.8732920201147492
13.86,14.1950523974904,-0.3350523974904007,0.3350523974904007,-2.4174054652987067
14.32,15.11167174264244,-0.7916717426424391,0.7916717426424391,-5.5284339570002725
14.56,15.105222775682869,-0.545222775682868,0.545222775682868,-3.7446619208988188
14.33,15.098776390030535,-0.7687763900305349,0.7687763900305349,-5.364803838314968
14.08,15.092332584652224,-1.0123325846522242,1.0123325846522242,-7.189862106905001
15.16,16.000706462290893,-0.8407064622908926,0.8407064622908926,-5.545557139121983
15.18,15.993901644267291,-0.8139016442672915,0.8139016442672915,-5.361670910851723
14.72,15.987099549986286,-1.2670995499862858,1.2670995499862858,-8.608013247189442
14.9,15.980300178357652,-1.0803001783576516,1.0803001783576516,-7.250336767501017
18.48,17.009008182576412,1.470991817423588,1.470991817423588,7.959912431945823
18.71,17.00179977487055,1.7082002251294526,1.7082002251294526,9.129878274342344
18.48,16.994594252450817,1.4854057475491835,1.4854057475491835,8.037909889335408
18.46,16.98739161416234,1.4726083858376597,1.4726083858376597,7.977293531081581
16.47,18.077111674122783,-1.607111674122784,1.607111674122784,-9.75781222903937
16.35,18.069475740072264,-1.7194757400722622,1.7194757400722622,-10.51667119310252
16.55,18.061842862432474,-1.5118428624324736,1.5118428624324736,-9.135002189924311
16.74,18.054213039980034,-1.3142130399800358,1.3142130399800358,-7.850735005854456
32.85,33.283975638282335,-0.4339756382823339,0.4339756382823339,-1.32108261273161
32.67,33.27025290176774,-0.6002529017677389,0.6002529017677389,-1.8373214011868348
32.21,33.25653565800869,-1.0465356580086862,1.0465356580086862,-3.249101701361957
32.74,33.24282390480662,-0.5028239048066183,0.5028239048066183,-1.5358091166970627
36.45,35.43278580133364,1.017214198666366,1.017214198666366,2.7907111074523074
35.73,35.41820296749548,0.31179703250451496,0.31179703250451496,0.8726477260131961
35.4,35.40362597068126,-0.0036259706812629133,0.0036259706812629133,-0.010242855031816139
36.57,35.389054808554604,1.180945191445396,1.180945191445396,3.2292731513409785
32.38,34.38954167923015,-2.0095416792301464,2.0095416792301464,-6.2061200717422675
31.66,34.3753764213569,-2.715376421356897,2.715376421356897,-8.576678526079903
32.15,34.361216833365795,-2.211216833365796,2.211216833365796,-6.877812856503255
32.75,34.347062912987376,-1.5970629129873757,1.5970629129873757,-4.876527978587407
28.93,36.22399026716888,-7.29399026716888,7.29399026716888,-25.21254845201825
28.05,36.20909074046732,-8.159090740467317,8.159090740467317,-29.08766752394765
28.64,36.19419717755132,-7.554197177551316,7.554197177551316,-26.376386793126105
29.52,36.17930957603379,-6.659309576033788,6.659309576033788,-22.558636775182208
42.77,38.29717651238708,4.472823487612921,4.472823487612921,10.45785243772018
41.73,38.281447158104,3.448552841895996,3.448552841895996,8.26396559284926
41.32,38.2657240997589,3.0542759002411017,3.0542759002411017,7.391761617234032
42.96,38.25000733483172,4.709992665168279,4.709992665168279,10.963670077207354
40.68,43.900703064411275,-3.220703064411275,3.220703064411275,-7.917165841718965
40.4,43.88273080460179,-3.4827308046017933,3.4827308046017933,-8.620620803469786
40.6,43.86476573849086,-3.2647657384908584,3.2647657384908584,-8.041294922391277
40.11,43.84680786319909,-3.7368078631990898,3.7368078631990898,-9.316399559209897
14.37,13.625171360840241,0.744828639159758,0.744828639159758,5.183219479191079
14.48,13.619317390601108,0.8606826093988929,0.8606826093988929,5.943940672644287
14.32,13.613465763511789,0.7065342364882117,0.7065342364882117,4.933898299498685
14.44,13.6076164786344,0.8323835213655997,0.8323835213655997,5.764428818321328
14.6,14.435949747866339,0.1640502521336611,0.1640502521336611,1.1236318639291856
14.7,14.429771249973404,0.27022875002659497,0.27022875002659497,1.838290816507449
14.47,14.423595225127922,0.04640477487207839,0.04640477487207839,0.32069644002818515
14.66,14.417421672340016,0.24257832765998444,0.24257832765998444,1.6546952773532364
14.54,15.347455119251142,-0.8074551192511432,0.8074551192511432,-5.553336446018867
14.62,15.340911776038775,-0.7209117760387755,0.7209117760387755,-4.930997100128423
14.53,15.334371051909322,-0.8043710519093228,0.8043710519093228,-5.5359329105941
14.71,15.327832945814452,-0.6178329458144507,0.6178329458144507,-4.200088006896333
15.34,16.249500258393574,-0.9095002583935745,0.9095002583935745,-5.928945621861633
15.29,16.242595856478466,-0.9525958564784673,0.9525958564784673,-6.230188727785921
15.09,16.235694218166078,-1.1456942181660779,1.1456942181660779,-7.592407012366322
15.3,16.22879534235023,-0.9287953423502309,0.9287953423502309,-6.0705577931387635
19.06,17.27255778974866,1.7874422102513385,1.7874422102513385,9.377975919471872
19.13,17.265243891890314,1.8647561081096846,1.8647561081096846,9.747810288079899
19.0,17.257932921542306,1.7420670784576942,1.7420670784576942,9.168774097145759
18.84,17.250624877532854,1.5893751224671462,1.5893751224671462,8.43617368613135
16.44,18.356292250683378,-1.9162922506833766,1.9162922506833766,-11.65627889710083
16.9,18.348544569922602,-1.4485445699226034,1.4485445699226034,-8.571269644512448
16.94,18.34079999030105,-1.4007999903010493,1.4007999903010493,-8.269185302839723
16.77,18.33305851057744,-1.5630585105774415,1.5630585105774415,-9.320563569334773
32.84,33.78569834395105,-0.9456983439510438,0.9456983439510438,-2.8797148110567714
